run_id,N,eccentricity,seed,a,b,radius,perimeter,phi_intrinsic,t_max,save_interval,use_projection,mass,max_speed
196,80,0.0,9,0.7978845608028653,0.7978845608028654,0.01671085516420667,5.0132565492620005,0.5333333333333334,120.0,0.5,true,1.0,1.0
197,20,0.3,9,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.13333333333333333,120.0,0.5,true,1.0,1.0
198,40,0.3,9,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.26666666666666666,120.0,0.5,true,1.0,1.0
199,60,0.3,9,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.4,120.0,0.5,true,1.0,1.0
200,80,0.3,9,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.5333333333333333,120.0,0.5,true,1.0,1.0
201,20,0.5,9,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.13333333333333336,120.0,0.5,true,1.0,1.0
202,40,0.5,9,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.2666666666666667,120.0,0.5,true,1.0,1.0
203,60,0.5,9,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.4,120.0,0.5,true,1.0,1.0
204,80,0.5,9,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.5333333333333334,120.0,0.5,true,1.0,1.0
205,20,0.7,9,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.13333333333333333,120.0,0.5,true,1.0,1.0
206,40,0.7,9,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.26666666666666666,120.0,0.5,true,1.0,1.0
207,60,0.7,9,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.39999999999999997,120.0,0.5,true,1.0,1.0
208,80,0.7,9,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.5333333333333333,120.0,0.5,true,1.0,1.0
209,20,0.8,9,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.13333333333333333,120.0,0.5,true,1.0,1.0
210,40,0.8,9,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.26666666666666666,120.0,0.5,true,1.0,1.0
211,60,0.8,9,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.4,120.0,0.5,true,1.0,1.0
212,80,0.8,9,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.5333333333333333,120.0,0.5,true,1.0,1.0
213,20,0.9,9,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.13333333333333333,120.0,0.5,true,1.0,1.0
214,40,0.9,9,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.26666666666666666,120.0,0.5,true,1.0,1.0
215,60,0.9,9,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.39999999999999997,120.0,0.5,true,1.0,1.0
216,80,0.9,9,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.5333333333333333,120.0,0.5,true,1.0,1.0
217,20,0.0,10,0.7978845608028653,0.7978845608028654,0.01671085516420667,5.0132565492620005,0.13333333333333336,120.0,0.5,true,1.0,1.0
218,40,0.0,10,0.7978845608028653,0.7978845608028654,0.01671085516420667,5.0132565492620005,0.2666666666666667,120.0,0.5,true,1.0,1.0
219,60,0.0,10,0.7978845608028653,0.7978845608028654,0.01671085516420667,5.0132565492620005,0.4,120.0,0.5,true,1.0,1.0
220,80,0.0,10,0.7978845608028653,0.7978845608028654,0.01671085516420667,5.0132565492620005,0.5333333333333334,120.0,0.5,true,1.0,1.0
221,20,0.3,10,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.13333333333333333,120.0,0.5,true,1.0,1.0
222,40,0.3,10,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.26666666666666666,120.0,0.5,true,1.0,1.0
223,60,0.3,10,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.4,120.0,0.5,true,1.0,1.0
224,80,0.3,10,0.836410286544171,0.7611333607551959,0.0167387254776294,5.02161764328882,0.5333333333333333,120.0,0.5,true,1.0,1.0
225,20,0.5,10,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.13333333333333336,120.0,0.5,true,1.0,1.0
226,40,0.5,10,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.2666666666666667,120.0,0.5,true,1.0,1.0
227,60,0.5,10,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.4,120.0,0.5,true,1.0,1.0
228,80,0.5,10,0.9213177319235611,0.690988298942671,0.016970282720911164,5.091084816273349,0.5333333333333334,120.0,0.5,true,1.0,1.0
229,20,0.7,10,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.13333333333333333,120.0,0.5,true,1.0,1.0
230,40,0.7,10,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.26666666666666666,120.0,0.5,true,1.0,1.0
231,60,0.7,10,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.39999999999999997,120.0,0.5,true,1.0,1.0
232,80,0.7,10,1.117261859845688,0.5698035485213009,0.018135144610811095,5.4405433832433285,0.5333333333333333,120.0,0.5,true,1.0,1.0
233,20,0.8,10,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.13333333333333333,120.0,0.5,true,1.0,1.0
234,40,0.8,10,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.26666666666666666,120.0,0.5,true,1.0,1.0
235,60,0.8,10,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.4,120.0,0.5,true,1.0,1.0
236,80,0.8,10,1.329807601338109,0.47873073648171915,0.02000288712796987,6.000866138390961,0.5333333333333333,120.0,0.5,true,1.0,1.0
237,20,0.9,10,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.13333333333333333,120.0,0.5,true,1.0,1.0
238,40,0.9,10,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.26666666666666666,120.0,0.5,true,1.0,1.0
239,60,0.9,10,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.39999999999999997,120.0,0.5,true,1.0,1.0
240,80,0.9,10,1.8304727206058025,0.34778981691510236,0.02554029182215649,7.662087546646947,0.5333333333333333,120.0,0.5,true,1.0,1.0
