time,total_energy,momentum_x,momentum_y
3.4100043616,3.015768810384501e+01,1.009566098913378e+00,-9.674438514654444e+00
3.4200034868,3.015768447420690e+01,1.061018169295445e+00,-9.668540897401583e+00
3.4300034868,3.015768133104121e+01,1.068034972784565e+00,-9.530072918685471e+00
3.4400041194,3.015767867538348e+01,1.132549314953075e+00,-9.631734800365534e+00
3.4500027424,3.015767648583297e+01,1.320879528813506e+00,-9.213707270899056e+00
3.4600084757,3.015767472637301e+01,1.272960706445757e+00,-8.949268174840574e+00
3.4700084757,3.015767339293722e+01,1.281850160164591e+00,-8.806153631050712e+00
3.4800084757,3.015767245060686e+01,1.290380687153291e+00,-8.661625978346368e+00
3.4900040059,3.015767169984154e+01,1.459522443937681e+00,-7.862418933006223e+00
3.5000051079,3.015767115762397e+01,1.476711812472397e+00,-7.741908899618954e+00
3.5100051079,3.015767084107821e+01,1.496183637704699e+00,-7.590556531775209e+00
3.5200034687,3.015767078030400e+01,1.354991131226422e+00,-7.307261106680108e+00
3.5300034687,3.015767144752678e+01,1.394534320508927e+00,-7.156896811343938e+00
3.5400039941,3.015767212917948e+01,1.391880908212850e+00,-6.907236905040925e+00
3.5500008673,3.015767199241906e+01,2.056498041842660e+00,-6.017587309545389e+00
3.5600008673,3.015767069719377e+01,2.124217895364876e+00,-5.862338775646661e+00
3.5700008673,3.015766876605031e+01,2.201449310399515e+00,-5.707978736685951e+00
3.5800008673,3.015766607450831e+01,2.289169917918688e+00,-5.554888492773948e+00
3.5900037358,3.015766248607931e+01,2.341818896320760e+00,-5.174599859875075e+00
3.6000037358,3.015765785535737e+01,2.453185649614689e+00,-5.025396458211928e+00
3.6100061915,3.015765207255659e+01,2.384963827332281e+00,-4.571194629952779e+00
3.6200061915,3.015764502000868e+01,2.529610882141612e+00,-4.433504476051610e+00
3.6300061915,3.015763648220618e+01,2.688830080070734e+00,-4.301505757104952e+00
3.6400061915,3.015762635793346e+01,2.863054700381096e+00,-4.176798574786147e+00
3.6500047718,3.015761461304687e+01,2.808908322389883e+00,-3.793128329007847e+00
3.6600058230,3.015760126873359e+01,2.870150509053915e+00,-3.094491919452211e+00
3.6700051107,3.015758638316382e+01,3.002192202797480e+00,-2.800731247527702e+00
3.6800051107,3.015757016400476e+01,3.231322518584552e+00,-2.724101986441161e+00
3.6900051107,3.015755290274478e+01,3.469590410653698e+00,-2.662974340221707e+00
3.7000026693,3.015753493139736e+01,3.503747089112029e+00,-2.271478326271910e+00
3.7100078093,3.015751657968223e+01,3.757679650683683e+00,-2.347130516710460e+00
3.7200078093,3.015749832866516e+01,4.001651674687825e+00,-2.331233351764850e+00
3.7300078093,3.015748051850663e+01,4.243569971344490e+00,-2.329919645681107e+00
3.7400029949,3.015746344047266e+01,4.024464212157337e+00,-2.084172266213403e+00
3.7500018560,3.015744918382297e+01,5.998531553399040e+00,-2.950747606481434e+00
3.7600086964,3.015743676259819e+01,5.752555902885582e+00,-2.535543369981923e+00
3.7700028740,3.015742452292814e+01,5.924288028256727e+00,-2.311938429828350e+00
3.7800066676,3.015741172803039e+01,5.718650555203276e+00,-2.136029536522212e+00
3.7900038305,3.015739852884832e+01,5.861844775315890e+00,-2.213235514327604e+00
3.8000098028,3.015738560883044e+01,5.931713398079875e+00,-2.323731664421719e+00
3.8100096495,3.015737305846211e+01,6.041857407172013e+00,-2.124936634001585e+00
3.8200096495,3.015736101229469e+01,6.149313056621754e+00,-2.110401776151211e+00
3.8300027086,3.015734960465957e+01,6.204033499315911e+00,-1.819975702104956e+00
3.8400027086,3.015733891424575e+01,6.287238834614383e+00,-1.792781833754400e+00
3.8500027086,3.015732903407689e+01,6.358307402478734e+00,-1.760982762934289e+00
3.8600027086,3.015732002174384e+01,6.417337930233588e+00,-1.725641484449207e+00
3.8700027086,3.015731190881486e+01,6.464653962168690e+00,-1.687796250094542e+00
3.8800027086,3.015730470255392e+01,6.500770493440164e+00,-1.648401956121860e+00
3.8900096936,3.015729838453534e+01,6.495699179811951e+00,-9.950163252154600e-01
3.9000083846,3.015729298134078e+01,6.693721722549926e+00,-1.324315104934153e+00
3.9100079574,3.015728864469813e+01,6.594560654077907e+00,-1.032624348356712e+00
3.9200014341,3.015728477521460e+01,6.411298936990201e+00,-1.134195878367688e+00
3.9300065052,3.015728151169183e+01,5.341127900879129e+00,-1.417014555014947e+00
3.9400060382,3.015727972862808e+01,4.873433077649786e+00,-1.564973217237414e+00
3.9500041242,3.015727844165902e+01,4.636035490609010e+00,-1.137475129088506e+00
3.9600041242,3.015727733362361e+01,4.589887107549894e+00,-1.073046566343413e+00
3.9700041242,3.015727644318702e+01,4.535103574628667e+00,-1.005297807890054e+00
3.9800091239,3.015727572044888e+01,4.480171280801866e+00,-7.045121767764762e-01
3.9900019361,3.015727519315393e+01,4.226076689070030e+00,-9.225028287045549e-01
4.0000019361,3.015727480371181e+01,4.153818533255488e+00,-8.403733263402982e-01
4.0100006145,3.015726674130490e+01,3.088798431845355e+00,-5.274943916890336e-01
4.0200031254,3.015726681980829e+01,3.074060107367056e+00,-6.823313820769810e-01
4.0300031254,3.015726693565011e+01,2.990267761064688e+00,-5.709623405021157e-01
4.0400031254,3.015726704256739e+01,2.901905912834933e+00,-4.579833833812013e-01
4.0500074604,3.015726709329024e+01,2.782331590178683e+00,-1.661138377548383e-01
4.0600061725,3.015726699432137e+01,1.703526968675555e+00,6.387218612559383e-01
4.0700061725,3.015726383346757e+01,1.570741037473074e+00,7.532864972517416e-01
4.0800076100,3.015726011029560e+01,9.293990430908410e-01,6.844872671006877e-01
4.0900077299,3.015725579219795e+01,7.645631344911347e-01,9.794323761671028e-01
4.1000099796,3.015725086729832e+01,6.263478181334448e-01,8.877087165283848e-01
4.1100062751,3.015724280725572e+01,-9.198535153344778e-01,1.152793540231960e+00
4.1200062751,3.015723650584230e+01,-1.093141444996408e+00,1.184880633245176e+00
4.1300006672,3.015723112877496e+01,-1.850654413773742e+00,9.412194533758078e-01
4.1400049785,3.015723047451289e+01,-2.089596873966419e+00,1.351794410246641e+00
4.1500021637,3.015723033202528e+01,-2.708513111521603e+00,8.677316468064780e-01
4.1600065044,3.015723243734365e+01,-2.818280690359029e+00,1.075501898820467e+00
4.1700029423,3.015723475944018e+01,-2.790486062396695e+00,1.630564841962177e+00
4.1800050801,3.015723723528856e+01,-3.245110169537037e+00,1.442018854337433e+00
4.1900050801,3.015723984853451e+01,-3.312194124163548e+00,1.456823343096430e+00
4.2000083847,3.015724256904467e+01,-3.285969295339487e+00,1.794771764805972e+00
4.2100083847,3.015724537307786e+01,-3.349248395673776e+00,1.811956233990361e+00
4.2200083847,3.015724824738803e+01,-3.410253650365632e+00,1.831079836346063e+00
4.2300083847,3.015725118067696e+01,-3.469190150557358e+00,1.852139336923253e+00
4.2400074082,3.015725412694945e+01,-3.713293332622350e+00,2.432903077564968e+00
4.2500023581,3.015725706315677e+01,-3.922168459923493e+00,2.806623723643971e+00
4.2600023581,3.015725999709759e+01,-3.982500782409265e+00,2.835553574367969e+00
4.2700023581,3.015726293025484e+01,-4.042368546233378e+00,2.866940397901615e+00
4.2800023581,3.015726585374069e+01,-4.101961379515075e+00,2.900783442182543e+00
4.2900023581,3.015726875877279e+01,-4.161466949543670e+00,2.937082255964665e+00
4.3000096803,3.015727163961098e+01,-4.236012243487344e+00,2.856897823441962e+00
4.3100096803,3.015727449159191e+01,-4.297541621141321e+00,2.896730511015790e+00
4.3200091572,3.015727730222510e+01,-4.421693146381547e+00,2.622960253182436e+00
4.3300071776,3.015728005472675e+01,-4.508244351510784e+00,2.492447931122450e+00
4.3400078216,3.015728273994555e+01,-4.564336458276170e+00,2.742040370415301e+00
4.3500078216,3.015728534331301e+01,-4.631576797823788e+00,2.789111423365064e+00
4.3600034027,3.015728715176898e+01,-5.633375189065291e+00,3.715094757082347e+00
4.3700031095,3.015728721386555e+01,-5.892519536050612e+00,3.343184562245444e+00
4.3800031095,3.015728687228694e+01,-6.017248395185578e+00,3.400895833842438e+00
4.3900031095,3.015728611209842e+01,-6.148322398731093e+00,3.457660338260369e+00
4.4000035490,3.015728490784899e+01,-6.305950344977672e+00,3.599802386250381e+00
4.4100034530,3.015728323833750e+01,-6.499401575257258e+00,3.419499643186548e+00
4.4200036171,3.015728301574218e+01,-7.835251663675466e+00,3.612684921268013e+00
4.4300015031,3.015727873903469e+01,-8.741288753863117e+00,4.187014044674529e+00
4.4400015031,3.015727394916487e+01,-8.934754106712756e+00,4.178415657092986e+00
4.4500015031,3.015726917966210e+01,-9.127220149331727e+00,4.161907429416345e+00
4.4600070037,3.015726447301275e+01,-9.354452104007743e+00,4.390100260152551e+00
4.4700070037,3.015725985874780e+01,-9.543486477924331e+00,4.359138529448933e+00
4.4800016987,3.015725535623379e+01,-9.772665215241629e+00,4.513377457346810e+00
4.4900096436,3.015725013998064e+01,-1.030392279591960e+01,3.987654876810494e+00
4.5000096436,3.015724443078761e+01,-1.050819892454973e+01,3.926083479085349e+00
4.5100096436,3.015723855939718e+01,-1.071108155560871e+01,3.858152242375536e+00
4.5200096436,3.015723245737466e+01,-1.091270359037383e+01,3.784375429112458e+00
4.5300048110,3.015722284716949e+01,-1.226541122295249e+01,2.846967583268581e+00
4.5400061131,3.015720762819229e+01,-1.438308367631863e+01,2.243872880087892e+00
4.5500061131,3.015718863138168e+01,-1.465168775835876e+01,2.216684831657113e+00
4.5600061131,3.015716973536118e+01,-1.491185280893254e+01,2.205739572839538e+00
4.5700061131,3.015715135209781e+01,-1.516053173324085e+01,2.210871449499101e+00
4.5800061131,3.015713385342637e+01,-1.539491295695272e+01,2.231253481383116e+00
4.5900021046,3.015711754711180e+01,-1.561355191272538e+01,2.307553098826844e+00
4.6000021046,3.015710261626047e+01,-1.581248964561791e+01,2.353872437496647e+00
4.6100021046,3.015708917816175e+01,-1.599175187021361e+01,2.410353752549300e+00
4.6200099027,3.015707718183507e+01,-1.630302719751894e+01,2.790192912100546e+00
4.6300078442,3.015706671097483e+01,-1.654262907688230e+01,2.703091525936751e+00
4.6400040180,3.015705719774326e+01,-1.658161944563609e+01,2.831763140502977e+00
4.6500030964,3.015705176874453e+01,-1.714716820729846e+01,3.316465424026868e+00
4.6600030964,3.015704868016773e+01,-1.717375280913253e+01,3.396354484964498e+00
4.6700020337,3.015704627478780e+01,-1.785861973637732e+01,3.935642813431397e+00
4.6800037830,3.015704316803617e+01,-1.846474248654727e+01,4.571134200548268e+00
4.6900037830,3.015703770336677e+01,-1.850032993940208e+01,4.646073816961231e+00
4.7000085586,3.015703161532592e+01,-1.863647962936744e+01,4.530250784716664e+00
4.7100036798,3.015702501277086e+01,-1.900120119776876e+01,4.106169415055046e+00
4.7200036798,3.015701778013845e+01,-1.902860289896877e+01,4.166788444668279e+00
4.7300029222,3.015700989527669e+01,-1.914860398960676e+01,4.430163996924544e+00
4.7400029222,3.015700139092933e+01,-1.917473526216265e+01,4.464824280230787e+00
4.7500070706,3.015699315003607e+01,-1.820604029568118e+01,4.218902554050367e+00
4.7600046773,3.015698437043271e+01,-1.727645560077226e+01,4.251629340497261e+00
4.7700046773,3.015697505644227e+01,-1.732991778500508e+01,4.215563656927656e+00
4.7800041886,3.015696552978959e+01,-1.737391592831684e+01,4.036855932383729e+00
4.7900041886,3.015695593874822e+01,-1.743716288136405e+01,3.976046731638521e+00
4.8000041886,3.015694644850648e+01,-1.750373168669144e+01,3.903221256971531e+00
4.8100041886,3.015693722892425e+01,-1.757203889300435e+01,3.818699972692857e+00
4.8200037532,3.015692844356957e+01,-1.763169166852648e+01,3.682269248909114e+00
4.8300037532,3.015692022919808e+01,-1.769806061174447e+01,3.575535755355743e+00
4.8400037532,3.015691269882127e+01,-1.776184689186638e+01,3.459556912648881e+00
4.8500038140,3.015690621809629e+01,-1.743574123795939e+01,2.923351123505781e+00
4.8600038140,3.015690063585767e+01,-1.750237697503207e+01,2.796549505424871e+00
4.8700013408,3.015689654438818e+01,-1.789036544948771e+01,1.848244415780394e+00
4.8800013408,3.015689668427321e+01,-1.791437764658843e+01,1.705407278574989e+00
4.8900087603,3.015689720096592e+01,-1.791967341105547e+01,1.649488252188503e+00
4.9000087603,3.015689804747404e+01,-1.793494940067318e+01,1.510880070996324e+00
4.9100087603,3.015689918135837e+01,-1.794658066403434e+01,1.374348741437058e+00
4.9200087603,3.015690056500047e+01,-1.795481559964404e+01,1.239993084282464e+00
4.9300087603,3.015690216494844e+01,-1.795987491383629e+01,1.107873299485112e+00
4.9400087603,3.015690395157272e+01,-1.796195093414576e+01,9.780182815040506e-01
4.9500087603,3.015690589868511e+01,-1.796120780565371e+01,8.504316608570008e-01
4.9600087603,3.015690798315054e+01,-1.795778224493487e+01,7.250967170419009e-01
4.9700087603,3.015691018450720e+01,-1.795178461232775e+01,6.019803186048616e-01
4.9800088541,3.015691239570180e+01,-1.773662694878539e+01,4.892518641165700e-02
4.9900088541,3.015691463987678e+01,-1.772151207662169e+01,-7.318095200887964e-02
5.0000083754,3.015691663306556e+01,-1.724446366979812e+01,-1.017019724074167e+00
5.0100083754,3.015691837211841e+01,-1.721187741400918e+01,-1.141887406459132e+00
5.0200083754,3.015692000806726e+01,-1.717399565813658e+01,-1.265745475508417e+00
5.0300046419,3.015692150037386e+01,-1.705655398609900e+01,-1.916627723670390e+00
5.0400046419,3.015692297049467e+01,-1.699888055222321e+01,-2.034009354826360e+00
5.0500095332,3.015692420851193e+01,-1.693080829806597e+01,-2.031669076456071e+00
5.0600095332,3.015692518190957e+01,-1.685950794384739e+01,-2.147588228182345e+00
5.0700095332,3.015692584731336e+01,-1.678139076550959e+01,-2.262769418202705e+00
5.0800095332,3.015692616051671e+01,-1.669598385702767e+01,-2.377060353219458e+00
5.0900095332,3.015692607351570e+01,-1.660279494383298e+01,-2.490244912096173e+00
5.1000000297,3.015692554181213e+01,-1.647952297291219e+01,-2.437848762616821e+00
5.1100000297,3.015692450988199e+01,-1.636740749634419e+01,-2.546219028197281e+00
5.1200000297,3.015692291960927e+01,-1.624598444701028e+01,-2.652206711950136e+00
5.1300000297,3.015692071955917e+01,-1.611484300235054e+01,-2.755222666748401e+00
5.1400000297,3.015691786419919e+01,-1.597366304059690e+01,-2.854567158015480e+00
5.1500000297,3.015691431841434e+01,-1.582225361157278e+01,-2.949433759523176e+00
5.1600000297,3.015691006277294e+01,-1.566059407851104e+01,-3.038923415441784e+00
5.1700000297,3.015690509910534e+01,-1.548887400539660e+01,-3.122071063497461e+00
5.1800001797,3.015689945433736e+01,-1.528733396069866e+01,-3.331908579045931e+00
5.1900053230,3.015689309914154e+01,-1.435964038469925e+01,-3.378603715135494e+00
5.2000053704,3.015688706784120e+01,-1.414495344065581e+01,-3.329788487016949e+00
5.2100053704,3.015688158624677e+01,-1.395687677018884e+01,-3.325038890279024e+00
5.2200078872,3.015687670916962e+01,-1.375477326726775e+01,-3.547047256709699e+00
5.2300078872,3.015687244903902e+01,-1.357363350725830e+01,-3.529782931213163e+00
5.2400078872,3.015686879020660e+01,-1.339619727967557e+01,-3.507647052509276e+00
5.2500094113,3.015686569946651e+01,-1.319066905083635e+01,-3.574154983350145e+00
5.2600023584,3.015686312892562e+01,-1.298411265850923e+01,-3.777663587077930e+00
5.2700023584,3.015686101934068e+01,-1.281598573454796e+01,-3.745087315377462e+00
5.2800080642,3.015685917156132e+01,-1.231244070868956e+01,-3.356015811693018e+00
5.2900088085,3.015685868882755e+01,-1.052115964432355e+01,-1.307039778737462e+00
5.3000030189,3.015685733337474e+01,-1.020535448959810e+01,-9.349701189436864e-01
5.3100012943,3.015685184738596e+01,-9.618098939989027e+00,-6.812786794320561e-01
5.3200012943,3.015684382331970e+01,-9.373096295304345e+00,-6.309957866848555e-01
5.3300012943,3.015683422386413e+01,-9.110521437202223e+00,-5.827434218733515e-01
5.3400004490,3.015681774827760e+01,-7.256003855062179e+00,-1.990694697014964e-01
5.3500000400,3.015680107298018e+01,-4.344941851539962e+00,-5.363787955249859e-01
5.3600001817,3.015678892302732e+01,-4.022829254472732e+00,-8.030453047068286e-01
5.3700020689,3.015677855395859e+01,-2.291496929246727e+00,-5.429421288319114e-01
5.3800020689,3.015676989088569e+01,-2.012962392454522e+00,-6.114777546781055e-01
5.3900098259,3.015676258259352e+01,-1.750372374753181e+00,-9.156497108946132e-01
5.4000019171,3.015675703104745e+01,-4.633729686421462e-01,-5.946367683531117e-02
5.4100019171,3.015675318505136e+01,-2.506599725053593e-01,-1.409324965873302e-01
5.4200019171,3.015675018848215e+01,-4.793475607927822e-02,-2.249930577755069e-01
5.4300019171,3.015674793462894e+01,1.455115989759215e-01,-3.111903292696495e-01
5.4400012505,3.015674632618456e+01,3.714225094387376e-01,-1.818981255401807e-01
5.4500012505,3.015674527910017e+01,5.468671331055699e-01,-2.728512290064660e-01
5.4600012505,3.015674472203516e+01,7.150466258092527e-01,-3.650158360837387e-01
5.4700012505,3.015674459122535e+01,8.765323315612468e-01,-4.582402016760049e-01
5.4800027548,3.015674482914304e+01,1.048075259086160e+00,-3.901392842154157e-01
5.4900027548,3.015674538662522e+01,1.196577838135369e+00,-4.859778650580783e-01
5.5000038389,3.015674622611435e+01,1.718713643981413e+00,-1.277935005076354e+00
5.5100086907,3.015674772839058e+01,1.870281912355253e+00,-1.505137811128943e+00
5.5200086907,3.015674931628254e+01,2.002853389828366e+00,-1.601459535317070e+00
5.5300038248,3.015675100169725e+01,2.183382368372071e+00,-1.584434697215819e+00
5.5400088357,3.015675273280819e+01,2.320369003700010e+00,-1.733724725029776e+00
5.5500088357,3.015675448862516e+01,2.446780867471547e+00,-1.838364628456545e+00
5.5600052742,3.015675624863168e+01,2.516400396040323e+00,-2.136696378029433e+00
5.5700052742,3.015675799519059e+01,2.640536616799556e+00,-2.245900758432183e+00
5.5800008492,3.015675877268635e+01,3.543474895018120e+00,-2.767012109858542e+00
5.5900017305,3.015675926870128e+01,3.910984496896723e+00,-3.649701180459314e+00
5.6000017305,3.015675948986608e+01,4.052006235650596e+00,-3.761039680224062e+00
5.6100017305,3.015675940814691e+01,4.197431944501899e+00,-3.872639347958406e+00
5.6200013897,3.015675900283816e+01,4.403793405551628e+00,-3.847415397578216e+00
5.6300020915,3.015675825719168e+01,4.587886679952222e+00,-4.159005031797434e+00
5.6400090815,3.015675600128550e+01,6.119689087967490e+00,-4.509031428829323e+00
5.6500090815,3.015675326505770e+01,6.294647408731358e+00,-4.582075794702131e+00
5.6600090815,3.015675064338837e+01,6.467251501894113e+00,-4.650581916111741e+00
5.6700017998,3.015674819751009e+01,6.630020655973624e+00,-4.730081178725479e+00
5.6800005351,3.015674569352369e+01,7.195153333063512e+00,-5.080082130224334e+00
5.6900059762,3.015674334815442e+01,7.346653475838128e+00,-4.976997337300465e+00
5.7000023314,3.015674121889809e+01,7.614796429427988e+00,-5.157191481458537e+00
5.7100023314,3.015673929631442e+01,7.775034596430753e+00,-5.215863380403524e+00
5.7200023314,3.015673757376488e+01,7.932114865383382e+00,-5.273554979232931e+00
5.7300023314,3.015673602729547e+01,8.086206736781294e+00,-5.330840385198664e+00
5.7400023314,3.015673462206342e+01,8.237610445989207e+00,-5.388240422387662e+00
5.7500038789,3.015673147135723e+01,9.117223720926194e+00,-6.039637008909095e+00
5.7600038789,3.015672733360555e+01,9.301036790797426e+00,-6.100120280962316e+00
5.7700038789,3.015672284006020e+01,9.486803071076753e+00,-6.158998847647947e+00
5.7800038789,3.015671792515272e+01,9.674936386995730e+00,-6.215834335136099e+00
5.7900038789,3.015671253532918e+01,9.865719423399469e+00,-6.270032818552799e+00
5.8000013341,3.015670649739938e+01,1.026528130398900e+01,-6.464890462361351e+00
5.8100013341,3.015669983962214e+01,1.046499478039689e+01,-6.511345661754819e+00
5.8200067469,3.015669346750287e+01,1.109985859843171e+01,-6.089696786820606e+00
5.8300067469,3.015668651880690e+01,1.128841868263595e+01,-6.131082898242405e+00
5.8400067469,3.015667908264634e+01,1.147966607295675e+01,-6.165749730102504e+00
5.8500030715,3.015667125372754e+01,1.146968772026480e+01,-6.049764234296886e+00
5.8600078639,3.015666303817234e+01,1.168374044751976e+01,-6.195532053305287e+00
5.8700017121,3.015665473603415e+01,1.187857877149301e+01,-6.118889989602873e+00
5.8800017121,3.015664648031128e+01,1.205461793675002e+01,-6.116285585771938e+00
5.8900017121,3.015663841474980e+01,1.222481805193592e+01,-6.105764033905816e+00
5.9000017121,3.015663065089428e+01,1.238769548305599e+01,-6.087890948583260e+00
5.9100084984,3.015662367543405e+01,1.364202690421766e+01,-5.549904737838857e+00
5.9200045472,3.015662110991429e+01,1.375548753039209e+01,-5.144927570912278e+00
5.9300045472,3.015661875356645e+01,1.384164332997255e+01,-5.100638087969476e+00
5.9400045472,3.015661652366841e+01,1.391846320502432e+01,-5.057114292079745e+00
5.9500045472,3.015661433773473e+01,1.398610474254576e+01,-5.014441236913687e+00
5.9600016118,3.015661215845203e+01,1.413832532712826e+01,-4.750794404264637e+00
5.9700016118,3.015660986556132e+01,1.418378579668728e+01,-4.713505201899786e+00
5.9800072296,3.015660737060855e+01,1.425189377409360e+01,-4.574705121904763e+00
5.9900072296,3.015660460880076e+01,1.427725906326344e+01,-4.540415403162188e+00
6.0000072296,3.015660149329614e+01,1.429324277357465e+01,-4.506282667472373e+00
6.0100015131,3.015659778513047e+01,1.549770684948977e+01,-4.482520955590230e+00
6.0200015131,3.015659342106954e+01,1.549657317066690e+01,-4.424947834246496e+00
6.0300015131,3.015658869854285e+01,1.548017394633231e+01,-4.366457303673878e+00
6.0400015131,3.015658355782968e+01,1.544778149938073e+01,-4.307531265256159e+00
6.0500006537,3.015657793990757e+01,1.536532348245885e+01,-4.087482326402061e+00
6.0600092706,3.015657191060968e+01,1.547444146882528e+01,-3.718651172110518e+00
6.0700009571,3.015656544601366e+01,1.531737375536969e+01,-3.454431853431002e+00
6.0800009571,3.015655829707280e+01,1.520435415541261e+01,-3.405166478900041e+00
6.0900009571,3.015655044971299e+01,1.507424724075349e+01,-3.358895314631021e+00
6.1000009571,3.015654190245368e+01,1.492734100654805e+01,-3.316603228659754e+00
6.1100009571,3.015653268142557e+01,1.476425242569195e+01,-3.279274124224601e+00
6.1200083273,3.015652283944666e+01,1.462346352457967e+01,-3.358755875361220e+00
6.1300043106,3.015649855690871e+01,1.249725891703356e+01,-3.424218746090279e+00
6.1400083906,3.015648962664563e+01,1.232258790228820e+01,-3.268533964498335e+00
6.1500081408,3.015648155111422e+01,1.218067862437986e+01,-3.150791100267078e+00
6.1600055694,3.015647434778585e+01,1.202825062914620e+01,-3.042212218884932e+00
6.1700007174,3.015646742322977e+01,1.173800276521788e+01,-3.226563658519312e+00
6.1800007174,3.015646090328270e+01,1.154648403240711e+01,-3.262145934373288e+00
6.1900024642,3.015645493233992e+01,1.136170717970667e+01,-3.285837914498991e+00
6.2000024642,3.015644940294653e+01,1.117400813748701e+01,-3.326573553304877e+00
6.2100023942,3.015644329825546e+01,9.988274379986382e+00,-4.070907613269114e+00
6.2200023942,3.015643532694105e+01,9.778915180261013e+00,-4.115333094138377e+00
6.2300058564,3.015642695161101e+01,9.165817495841610e+00,-4.669243515641785e+00
6.2400016739,3.015641766211081e+01,9.186483122608673e+00,-4.407175717926118e+00
6.2500035704,3.015640707189554e+01,8.952279309742494e+00,-4.275968346696009e+00
6.2600083888,3.015639508364254e+01,8.648606029707505e+00,-3.943002461478747e+00
6.2700083888,3.015638170469355e+01,8.380471942245267e+00,-3.957630830799746e+00
6.2800043289,3.015636703125259e+01,8.123075476967227e+00,-3.862629914290351e+00
6.2900025129,3.015635123773779e+01,7.862963944831799e+00,-3.758651807408440e+00
6.3000025129,3.015633460822955e+01,7.569347737583667e+00,-3.736298555217750e+00
6.3100009121,3.015631752079993e+01,7.263825995247551e+00,-3.499751111518403e+00
6.3200004127,3.015630038668414e+01,6.946291597343586e+00,-3.266391331819843e+00
6.3300004127,3.015628363500474e+01,6.647382578731304e+00,-3.197307372516371e+00
6.3400083026,3.015626763812566e+01,5.917745950714580e+00,-2.580956879975398e+00
6.3500083026,3.015625267471388e+01,5.628354252072620e+00,-2.483803708752058e+00
6.3600083026,3.015623897081181e+01,5.345932212502424e+00,-2.375073746114344e+00
6.3700083026,3.015622665702443e+01,5.071632818953712e+00,-2.256619152210681e+00
6.3800083026,3.015621577263168e+01,4.806015644845657e+00,-2.130320726360516e+00
6.3900070416,3.015621077609042e+01,3.328804838341303e+00,-1.118883298066097e+00
6.4000075553,3.015620729706718e+01,3.198602641275364e+00,-7.720150702856865e-01
6.4100075553,3.015620420471619e+01,2.982730347658247e+00,-6.462872928937327e-01
6.4200075553,3.015620139642945e+01,2.768514956709207e+00,-5.238230552721688e-01
6.4300099035,3.015619879888944e+01,2.566792060458938e+00,-3.418716779618097e-01
6.4400099035,3.015619635504398e+01,2.354243937349579e+00,-2.267530190741576e-01
6.4500099035,3.015619402241953e+01,2.142093747911965e+00,-1.154800736072471e-01
6.4600051426,3.015619177416827e+01,1.935828765940486e+00,9.655191973627836e-02
6.4700011516,3.015618011240874e+01,5.016169438745055e-02,3.122255771335165e-01
6.4800087659,3.015617859653345e+01,-4.562831093850210e-01,1.138857857517833e+00
6.4900029092,3.015617768528793e+01,-7.451446096903718e-01,1.660236705788718e+00
6.5000030215,3.015617699510167e+01,-1.109364645701893e+00,2.418748998688907e+00
6.5100097028,3.015617654153682e+01,-1.345790058387033e+00,2.239878801272904e+00
6.5200097028,3.015617624424529e+01,-1.527190443134577e+00,2.329067129817533e+00
6.5300054934,3.015617608759885e+01,-1.700040589466414e+00,2.567274472773675e+00
6.5400003309,3.015617606631457e+01,-1.897089621452666e+00,2.738415633844113e+00
6.5500065618,3.015617614122759e+01,-2.063870284531901e+00,2.965382041497152e+00
6.5600065618,3.015617628532113e+01,-2.234462177159654e+00,3.059658071702402e+00
6.5700065618,3.015617647072600e+01,-2.403698608723680e+00,3.156301174798151e+00
6.5800046813,3.015617666592216e+01,-2.552798858436230e+00,3.372929701233214e+00
6.5900032578,3.015617683691461e+01,-2.722393081053646e+00,3.529807861076955e+00
6.6000010474,3.015617577489956e+01,-3.787032605764705e+00,4.265024646078409e+00
6.6100091307,3.015617410786737e+01,-4.485234419177176e+00,4.965192214810788e+00
6.6200091307,3.015617110348032e+01,-4.694130488244896e+00,5.072909196199955e+00
6.6300091307,3.015616753429472e+01,-4.910075353267283e+00,5.178944012980046e+00
6.6400006638,3.015616335784394e+01,-5.164399739837724e+00,5.565850375596858e+00
6.6500006638,3.015615852107860e+01,-5.394587703483031e+00,5.665656877956443e+00
6.6600038393,3.015615300212980e+01,-5.569355404760366e+00,5.848483781673022e+00
6.6700038393,3.015614678700966e+01,-5.815244354980705e+00,5.940056875382703e+00
6.6800048554,3.015613986753189e+01,-6.107261684564572e+00,6.467128586473360e+00
6.6900048554,3.015613224676577e+01,-6.367193856384930e+00,6.546976285240323e+00
6.7000048554,3.015612394207817e+01,-6.634146926392213e+00,6.619514713037688e+00
6.7100082140,3.015611498386841e+01,-6.922121944457117e+00,6.641788714456128e+00
6.7200082140,3.015610542271997e+01,-7.199463423075160e+00,6.696512073605505e+00
6.7300046672,3.015609533135428e+01,-7.463329174280638e+00,6.885894935561923e+00
6.7400046672,3.015608478896235e+01,-7.746370121661484e+00,6.921554444603795e+00
6.7500010929,3.015607390477450e+01,-8.035896261777788e+00,7.089142176542481e+00
6.7600010929,3.015606279400503e+01,-8.320044286132790e+00,7.102126192415467e+00
6.7700010929,3.015605161028057e+01,-8.602454416990874e+00,7.103420803153450e+00
6.7800084998,3.015604051107143e+01,-8.839951621724827e+00,7.272506720497463e+00
6.7900084998,3.015602967602634e+01,-9.110442294133962e+00,7.253860248195135e+00
6.8000060445,3.015601927285681e+01,-9.554132317323994e+00,6.865512449436440e+00
